Supplemental Table 3. Rarefied 18S OTU Reads (1000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ID,X1,X2,X3,X4,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X72,X73,X74,X75,X76,X77,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X116,X117,X118,X119,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X144,X145,X146,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X171,X172,X173,X174,X175,X177,X179,X180,X181,X182,X183,X184,X185,X186,X188,X189,X190,X191,X192,X194,X196,X197,X198,X200,X201,X202,X203,X204,X205,X206,X208,X209,X210,X211,X212,X213,X214,X215,X216,X217,X218,X219,X220,X221,X222,X223,X224,X225,X226,X227,X228,X229,X230,X232,X233,X234,X235,X236,X237,X238,X240,X241,X242,X243,X244,X246,X247,X248,X249,X250,X251,X253,X255,X257,X258,X259,X260,X261,X263,X264,X266,X267,X268,X269,X270,X271,X272,X274,X275,X276,X277,X278,X279,X280,X282,X283,X284,X285,X286,X287,X288,X289,X290,X291,X292,X293,X294,X295,X296,X298,X299,X300,X301,X302,X303,X304,X305,X306,X307,X308,X309,X310,X311,X312,X314,X315,X316,X317,X318,X319,X320,X321,X322,X323,X324,X325,X326,X327,X328,X329,X330,X331,X332,X333,X334,X335,X336,X337,X338,X339,X340,X341,X342,X343,X344,X345,X346,X347,X348,X349,X350,X351,X352,X353,X354,X356,X357,X358,X359,X361,X362,X363,X364,X365,X366,X367,X370,X371,X372,X373,X374,X375,X376,X377,X379,X380,X381,X382,X383,X386,X387,X388,X389,X390,X391,X392,X393,X394,X395,X396,X397,X398,X399,X400,X401,X402,X403,X407,X408,X409,X410,X411,X412,X413,X414,X415,X416,X417,X418,X419,X420,X421,X422,X423,X424,X425,X426,X428,X429,X430,X431,X432,X433,X434,X435,X436,X437,X438,X439,X440,X442,X443,X445,X446,X447,X448,X449,X450,X451,X452,X453,X454,X455,X456,X457,X458,X459,X460,X461,X462,X464,X466,X467,X468,X469,X470,X472,X473,X474,X476,X477,X478,X479,X480,X481,X483,X484,X485,X487,X488,X489,X490,X491,X492,X493,X494,X495,X496,X497,X498,X500,X501,X502,X503,X505,X506,X507,X508,X509,X510,X511,X512,X513,X514,X515,X516,X517,X518,X519,X522,X523,X525,X527,X528,X529,X530,X532,X533,X534,X535,X536,X537,X538,X540,X541,X542,X543,X544,X545,X546,X549,X551,X552,X554,X555,X556,X557,X558,X559,X560,X561,X563,X564,X565,X566,X567,X568,X571,X572,X573,X575,X576,X577,X580,X581,X582,X583,X584,X585,X586,X587,X588,X589,X590,X591,X592,X593,X594,X595,X596,X597,X598,X599,X600,X601,X602,X603,X606,X607,X609,X611,X612,X613,X614,X615,X616,X617,X618,X619,X621,X622,X624,X625,X626,X627,X630,X631,X632,X633,X634,X637,X638,X639,X645,X646,X647,X648,X649,X650,X651,X652,X653,X654,X659,X660,X662,X664,X667,X668,X669,X671,X672,X673,X674,X675,X677,X678,X679,X680,X683,X684,X686,X687,X688,X691,X692,X694,X696,X698,X702,X704,X706,X708,X709,X711,X712,X713,X714,X715,X717,X718,X719,X722,X725,X726,X727,X728,X729,X731,X732,X733,X734,X739,X740,X743,X744,X749,X750,X752,X754,X757,X759,X761,X763,X764,X765,X766,X767,X768,X769,X770,X774,X775,X776,X777,X780,X781,X784,X785,X789,X791,X793,X795,X796,X797,X799,X801,X803,X804,X805,X806,X808,X809,X810,X811,X812,X813,X814,X815,X816,X820,X821,X822,X825,X828,X829,X831,X833,X834,X836,X838,X839,X840,X841,X842,X844,X847,X848,X849,X851,X852,X857,X858,X860,X862,X863,X864,X865,X866,X867,X868,X870,X871,X872,X875,X877,X878,X880,X881,X882,X883,X887,X888,X892,X893,X894,X895,X896,X898,X903,X905,X906,X907,X909,X912,X913,X914,X915,X917,X918,X921,X923,X927,X929,X932,X933,X935,X936,X944,X949,X951,X952,X954,X958,X960,X963,X964,X966,X967,X968,X969,X970,X971,X973,X974,X975,X978,X979,X980,X983,X984,X985,X986,X991,X992,X993,X998,X1000,X1001,X1004,X1005,X1006,X1007,X1009,X1010,X1012,X1013,X1016,X1018,X1024,X1029,X1030,X1034,X1036,X1037,X1038,X1040,X1045,X1050,X1052,X1056,X1059,X1060,X1064,X1065,X1068,X1074,X1078,X1080,X1082,X1084,X1085,X1086,X1087,X1092,X1094,X1095,X1097,X1101,X1102,X1104,X1109,X1111,X1119,X1125,X1126,X1127,X1131,X1133,X1138,X1140,X1146,X1149,X1151,X1154,X1156,X1158,X1160,X1165,X1170,X1171,X1175,X1178,X1180,X1181,X1184,X1186,X1187,X1188,X1192,X1194,X1195,X1196,X1198,X1204,X1209,X1213,X1214,X1215,X1218,X1222,X1225,X1226,X1227,X1228,X1234,X1236,X1237,X1240,X1241,X1244,X1245,X1251,X1252,X1254,X1257,X1263,X1266,X1269,X1270,X1272,X1277,X1280,X1281,X1283,X1284,X1287,X1291,X1295,X1297,X1298,X1299,X1306,X1317,X1318,X1319,X1323,X1327,X1328,X1329,X1330,X1331,X1332,X1334,X1337,X1339,X1341,X1344,X1346,X1352,X1354,X1355,X1358,X1360,X1367,X1371,X1372,X1375,X1378,X1381,X1383,X1387,X1389,X1398,X1401,X1403,X1406,X1409,X1410,X1413,X1415,X1416,X1429,X1435,X1439,X1447,X1449,X1451,X1454,X1456,X1461,X1467,X1468,X1471,X1472,X1474,X1478,X1486,X1492,X1493,X1496,X1511,X1516,X1517,X1522,X1527,X1532,X1533,X1536,X1537,X1544,X1551,X1564,X1570,X1584,X1594,X1595,X1596,X1615,X1617,X1622,X1630,X1632,X1639,X1651,X1652,X1661,X1663,X1670,X1672,X1674,X1682,X1688,X1692,X1693,X1697,X1701,X1704,X1716,X1718,X1722,X1729,X1730,X1731,X1744,X1745,X1747,X1748,X1756,X1757,X1758,X1764,X1765,X1773,X1774,X1777,X1778,X1780,X1782,X1797,X1801,X1805,X1815,X1819,X1823,X1827,X1842,X1849,X1859,X1860,X1862,X1869,X1885,X1888,X1919,X1920,X1927,X1939,X1943,X1947,X1948,X1960,X1963,X1967,X1977,X1978,X1982,X1988,X1992,X1993,X1996,X1997,X2002,X2016,X2018,X2022,X2031,X2054,X2078,X2081,X2086,X2099,X2101,X2103,X2119,X2126,X2130,X2131,X2134,X2139,X2144,X2148,X2149,X2155,X2160,X2163,X2179,X2190,X2193,X2196,X2201,X2213,X2227,X2245,X2256,X2260,X2275,X2276,X2281,X2288,X2302,X2309,X2313,X2314,X2324,X2335,X2344,X2361,X2362,X2404,X2422,X2457,X2467,X2470,X2492,X2494,X2497,X2522,X2532,X2541,X2544,X2546,X2561,X2565,X2567,X2570,X2592,X2594,X2611,X2616,X2627,X2628,X2632,X2651,X2653,X2679,X2682,X2703,X2754,X2758,X2764,X2771,X2778,X2797,X2804,X2823,X2825,X2836,X2848,X2855,X2857,X2868,X2872,X2876,X2890,X2900,X2903,X2941,X2958,X2977,X2987,X2995,X3007,X3009,X3031,X3044,X3051,X3057,X3068,X3077,X3080,X3098,X3107,X3129,X3130,X3131,X3148,X3149,X3150,X3153,X3161,X3171,X3183,X3195,X3205,X3235,X3277,X3298,X3300,X3305,X3323,X3341,X3343,X3376,X3381,X3382,X3396,X3407,X3419,X3422,X3477,X3503,X3544,X3585,X3611,X3621,X3624,X3639,X3667,X3689,X3744,X3764,X3802,X3879,X3883,X3945,X3959,X3966,X3968,X3982,X4003,X4014,X4018,X4026,X4030,X4062,X4078,X4083,X4098,X4156,X4157,X4163,X4207,X4211,X4228,X4250,X4257,X4281,X4288,X4292,X4334,X4506,X4508,X4529,X4580,X4585,X4630,X4636,X4714,X4717,X4826,X4983,X4993,X5195,X5249,X5275,X5300,X5343,X5363,X5367,X5369,X5429,X5527,X5534,X5558,X5583,X5584,X5609,X5644,X5693
1,s_A2,12,10,3,3,14,18,17,5,84,0,5,1,0,0,0,0,0,1,0,0,6,0,0,0,69,1,0,2,0,23,3,0,0,72,0,0,0,0,29,0,0,24,3,0,26,4,20,16,32,80,8,0,0,27,0,0,0,0,0,7,0,0,0,1,1,0,3,1,0,13,0,11,0,0,5,0,0,5,0,5,0,13,26,0,1,0,1,6,8,8,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,0,0,0,2,0,3,1,4,0,0,1,3,0,1,0,0,0,2,2,13,0,0,0,0,0,2,0,0,1,3,0,0,0,1,4,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,2,2,0,0,0,1,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
